,AAsubid,DMSBeh1_AbsLoad01_Acc,DMSBeh1_AbsLoad01_NResp,DMSBeh1_AbsLoad01_RT,DMSBeh1_AbsLoad02_Acc,DMSBeh1_AbsLoad02_NResp,DMSBeh1_AbsLoad02_RT,DMSBeh1_AbsLoad03_Acc,DMSBeh1_AbsLoad03_NResp,DMSBeh1_AbsLoad03_RT,DMSBeh1_AbsLoad04_Acc,DMSBeh1_AbsLoad04_NResp,DMSBeh1_AbsLoad04_RT,DMSBeh1_AbsLoad05_Acc,DMSBeh1_AbsLoad05_NResp,DMSBeh1_AbsLoad05_RT,DMSBeh1_AbsLoad06_Acc,DMSBeh1_AbsLoad06_NResp,DMSBeh1_AbsLoad06_RT,DMSBeh1_AbsLoad07_Acc,DMSBeh1_AbsLoad07_NResp,DMSBeh1_AbsLoad07_RT,DMSBeh1_AbsLoad08_Acc,DMSBeh1_AbsLoad08_NResp,DMSBeh1_AbsLoad08_RT,DMSBeh1_AbsLoad09_Acc,DMSBeh1_AbsLoad09_NResp,DMSBeh1_AbsLoad09_RT,DMSBeh1_Cap,DMSBeh1_RelLoad01_Acc,DMSBeh1_RelLoad01_NResp,DMSBeh1_RelLoad01_RT,DMSBeh1_RelLoad02_Acc,DMSBeh1_RelLoad02_NResp,DMSBeh1_RelLoad02_RT,DMSBeh1_RelLoad03_Acc,DMSBeh1_RelLoad03_NResp,DMSBeh1_RelLoad03_RT,DMSBeh1_RelLoad04_Acc,DMSBeh1_RelLoad04_NResp,DMSBeh1_RelLoad04_RT,DMSBeh1_RelLoad05_Acc,DMSBeh1_RelLoad05_NResp,DMSBeh1_RelLoad05_RT,DMSBeh1_RelLoad06_Acc,DMSBeh1_RelLoad06_NResp,DMSBeh1_RelLoad06_RT,FRTBeh1_AbsLoad01_Acc,FRTBeh1_AbsLoad01_NResp,FRTBeh1_AbsLoad01_RT,FRTBeh1_AbsLoad02_Acc,FRTBeh1_AbsLoad02_NResp,FRTBeh1_AbsLoad02_RT,FRTBeh1_AbsLoad03_Acc,FRTBeh1_AbsLoad03_NResp,FRTBeh1_AbsLoad03_RT,FRTBeh1_AbsLoad04_Acc,FRTBeh1_AbsLoad04_NResp,FRTBeh1_AbsLoad04_RT,FRTBeh1_AbsLoad05_Acc,FRTBeh1_AbsLoad05_NResp,FRTBeh1_AbsLoad05_RT,FRTBeh1_Cap,FRTBeh1_RelLoad01_Acc,FRTBeh1_RelLoad01_NResp,FRTBeh1_RelLoad01_RT,FRTBeh1_RelLoad02_Acc,FRTBeh1_RelLoad02_NResp,FRTBeh1_RelLoad02_RT,FRTBeh1_RelLoad03_Acc,FRTBeh1_RelLoad03_NResp,FRTBeh1_RelLoad03_RT,FRTBeh1_RelLoad04_Acc,FRTBeh1_RelLoad04_NResp,FRTBeh1_RelLoad04_RT,FRTBeh1_RelLoad05_Acc,FRTBeh1_RelLoad05_NResp,FRTBeh1_RelLoad05_RT,FRTBeh1_RelLoad06_Acc,FRTBeh1_RelLoad06_NResp,FRTBeh1_RelLoad06_RT,eduSM,sex,BDIscore,GDSscore,FOSC,PAAerobic,PABicycling,PAJogging,PALapSwim,PALowIntensity,PARunning,PATennis,PAWalkHike,CardSort_AllAcc,CardSort_AllRT,CardSort_CompScore,CardSort_RawScore,CardSort_RepAcc,CardSort_RepRT,CardSort_SwiAcc,CardSort_SwiRT,CardSort_corScore,CardSort_uncScore,Flanker_AllAcc,Flanker_AllRT,Flanker_CompScore,Flanker_ConAcc,Flanker_ConRT,Flanker_IncAcc,Flanker_IncRT,Flanker_RawScore,Flanker_corScore,Flanker_uncScore,ListSort_RawScore,ListSort_corScore,ListSort_uncScore,OralRead_Theta,OralRead_corScore,OralRead_uncScore,PattComp_RawScore,PattComp_corScore,PattComp_uncScore,PictSeq_RawScore,PictSeq_Theta,PictSeq_corScore,PictSeq_uncScore,PictVocab_Theta,PictVocab_corScore,PictVocab_uncScore
10,11101024,1.0,6.0,0.8450355132421666,1.0,6.0,1.0972253481554999,1.0,6.0,1.3999293247865001,0.8333333333333334,6.0,1.0616656939195,1.0,6.0,0.9778051773723332,0.8333333333333334,6.0,1.226691675187,,,,,,,,,,4.8,1.0,6.0,0.8450355132421666,1.0,6.0,1.0972253481554999,1.0,6.0,1.3999293247865001,0.8333333333333334,6.0,1.0616656939195,1.0,6.0,0.9778051773723332,0.8333333333333334,6.0,1.226691675187,,,,,,,,,,,,,,,,0.31,0.8333333333333334,12.0,1.8558152318008332,1.0,12.0,1.4061323205635,0.9166666666666666,12.0,1.683597326278333,1.0,12.0,1.3989270329466665,0.8333333333333334,12.0,1.242176572481667,0.75,12.0,1.34089388449925,16.0,1.0,8.0,-9999.0,3.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,7.0,1.0,0.9197252000000001,7.21,30.0,1.0,0.8964371739130437,1.0,0.996243,74.0,96.0,1.0,0.7357937999999999,8.11,1.0,0.6971798333333333,1.0,0.7937147499999999,20.0,77.0,98.0,19.0,102.0,109.0,4.102,101.0,104.0,44.0,87.0,101.0,31.0,1.5530000000000002,137.0,136.0,2.37,88.0,94.0
11,11101012,1.0,6.0,0.8056612809498334,1.0,6.0,0.9228390057875,,,,1.0,6.0,1.2396275997153332,1.0,6.0,1.1227201223373333,,,,0.6666666666666666,6.0,1.153484662375,0.5,6.0,1.0970491965608333,,,,6.8,1.0,6.0,0.8056612809498334,1.0,6.0,0.9228390057875,1.0,6.0,1.2396275997153332,1.0,6.0,1.1227201223373333,0.6666666666666666,6.0,1.153484662375,0.5,6.0,1.0970491965608333,,,,,,,,,,,,,,,,0.36,0.8333333333333334,12.0,1.9719086126863632,0.5833333333333334,12.0,1.7611986940572726,0.6666666666666666,12.0,1.5140602155154546,0.8333333333333334,12.0,2.0688026150066663,0.9166666666666666,12.0,1.8632998466500001,0.6666666666666666,12.0,1.9337707996350002,16.0,1.0,-9999.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.8666666666666667,1.0394581,7.01,26.0,0.9130434782608695,1.0407232608695653,0.7142857142857143,1.035301142857143,89.0,94.0,1.0,0.72411245,8.18,1.0,0.6998359999999999,1.0,0.760527125,20.0,95.0,99.0,17.0,105.0,101.0,7.438,114.0,113.0,45.0,115.0,103.0,4.0,-1.827,83.0,82.0,6.79,112.0,115.0
12,11101015,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,7.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,,,,,,,,,,0.4389,0.5833333333333334,12.0,1.58313723973,0.8333333333333334,12.0,1.6295392711950003,0.9166666666666666,12.0,1.7212551633516666,0.75,12.0,1.8259471763254544,0.5833333333333334,12.0,1.8972990729581818,0.25,12.0,1.8085189104089998,20.0,2.0,-9999.0,0.0,16.0,0.0,4.5,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.9,0.5961093666666667,8.53,27.0,0.9565217391304348,0.6040361739130435,0.7142857142857143,0.5700641428571428,121.0,107.0,1.0,0.6645918500000001,8.42,1.0,0.6500473333333333,1.0,0.686408625,20.0,101.0,101.0,18.0,111.0,105.0,6.947,114.0,112.0,36.0,89.0,84.0,6.0,-1.429,89.0,88.0,1.1909999999999998,74.0,88.0
13,11101041,1.0,6.0,1.411538640658333,1.0,6.0,1.111440658569,,,,1.0,6.0,1.1865548690166667,1.0,6.0,1.4478187958398336,,,,0.8333333333333334,6.0,1.3365357716883333,0.6666666666666666,6.0,1.4448889891316667,,,,6.8,1.0,6.0,1.411538640658333,1.0,6.0,1.111440658569,1.0,6.0,1.1865548690166667,1.0,6.0,1.4478187958398336,0.8333333333333334,6.0,1.3365357716883333,0.6666666666666666,6.0,1.4448889891316667,,,,,,,,,,,,,,,,0.495,0.4166666666666667,12.0,1.89323055744125,0.8333333333333334,12.0,1.7282674709958332,0.9166666666666666,12.0,1.8561094999316665,0.75,12.0,1.9454636812210002,0.8333333333333334,12.0,2.10658528588,0.75,12.0,1.8907893498722221,14.0,1.0,16.0,-9999.0,16.0,0.3333333333333333,0.0,1.5,0.0,0.0,0.0,0.0,7.0,0.9666666666666667,0.8124540000000002,8.02,29.0,1.0,0.8085192608695653,0.8571428571428571,0.8253824285714286,84.0,103.0,1.0,0.6654787499999999,8.58,1.0,0.6781671666666668,1.0,0.646446125,20.0,86.0,103.0,17.0,91.0,101.0,2.761,90.0,100.0,35.0,63.0,82.0,9.0,-0.9279999999999999,88.0,96.0,4.794,108.0,105.0
14,11101046,1.0,6.0,0.9922786553699999,1.0,6.0,1.0504893461855,,,,1.0,6.0,1.1061368783308334,1.0,6.0,1.2611407836285,,,,0.8333333333333334,6.0,1.5061417023341666,1.0,6.0,1.2144687175763333,,,,7.375,1.0,6.0,0.9922786553699999,1.0,6.0,1.0504893461855,1.0,6.0,1.1061368783308334,1.0,6.0,1.2611407836285,0.8333333333333334,6.0,1.5061417023341666,1.0,6.0,1.2144687175763333,,,,,,,,,,,,,,,,0.6187,0.75,12.0,1.817216944694,0.9166666666666666,12.0,1.4254601200416668,0.8333333333333334,12.0,1.536780854065,0.75,12.0,1.4239160021140833,0.5833333333333334,12.0,2.0370519377963636,0.4166666666666667,12.0,1.6189660032597502,15.0,1.0,25.0,-9999.0,12.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,7.0,1.0,0.6281958333333333,8.38,30.0,1.0,0.6094153043478261,1.0,0.6899032857142856,91.0,106.0,1.0,0.5888766000000001,8.58,1.0,0.5549743333333333,1.0,0.63973,20.0,87.0,103.0,18.0,97.0,105.0,5.653,107.0,108.0,46.0,91.0,105.0,10.0,-0.9209999999999999,88.0,96.0,7.867000000000001,130.0,120.0
15,11101070,0.0,6.0,,0.8333333333333334,6.0,1.7934194564840003,0.6666666666666666,6.0,1.7455356518443332,0.0,6.0,,0.6666666666666666,6.0,2.0409405708320003,0.0,6.0,,,,,,,,,,,5.375,0.0,6.0,,0.8333333333333334,6.0,1.7934194564840003,0.6666666666666666,6.0,1.7455356518443332,0.0,6.0,,0.6666666666666666,6.0,2.0409405708320003,0.0,6.0,,,,,,,,,,,,,,,,,0.1,0.4166666666666667,12.0,2.0520901679989993,0.8333333333333334,12.0,2.150993943214,0.8333333333333334,12.0,2.2596767165445453,0.4166666666666667,12.0,2.0624980211260002,0.8333333333333334,12.0,1.9586304317818184,0.9166666666666666,12.0,2.3828879197458335,15.0,1.0,-9999.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.9333333333333333,1.0528650333333336,7.02,28.0,0.9565217391304348,1.0365798695652175,0.8571428571428571,1.1063734285714286,98.0,94.0,1.0,1.3709445500000002,6.31,1.0,1.3541925,1.0,1.396072625,20.0,83.0,80.0,12.0,90.0,82.0,4.578,99.0,105.0,30.0,77.0,71.0,4.0,-1.6230000000000002,90.0,85.0,5.89,106.0,110.0
16,11101048,1.0,6.0,1.3197989066433333,1.0,6.0,1.3162569602316667,,,,1.0,6.0,1.6197866598783335,1.0,6.0,1.9921553134916665,,,,0.5,6.0,2.1865809917440004,0.6666666666666666,6.0,1.6976040204349998,,,,6.7143,1.0,6.0,1.3197989066433333,1.0,6.0,1.3162569602316667,1.0,6.0,1.6197866598783335,1.0,6.0,1.9921553134916665,0.5,6.0,2.1865809917440004,0.6666666666666666,6.0,1.6976040204349998,,,,,,,,,,,,,,,,0.3056,0.5833333333333334,12.0,1.682466536761125,0.8333333333333334,12.0,2.2952025651940002,0.8333333333333334,12.0,2.088993811606,0.6666666666666666,12.0,2.423846483232,0.75,12.0,1.9793116396127268,0.5,12.0,1.854123055934625,-9999.0,1.0,-9999.0,0.0,12.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,0.9333333333333333,1.2096359333333335,6.95,28.0,1.0,1.1558349565217392,0.7142857142857143,1.3864105714285715,101.0,93.0,1.0,1.3240985000000003,6.84,1.0,1.4050023333333332,1.0,1.20274275,20.0,86.0,85.0,14.0,99.0,90.0,9.219,129.0,119.0,40.0,108.0,92.0,11.0,-0.361,118.0,105.0,7.855,114.0,120.0
17,11101055,1.0,6.0,0.8420362075169999,1.0,6.0,0.8920500278473334,,,,1.0,6.0,0.8254020214088333,1.0,6.0,1.1696614027023333,,,,0.6666666666666666,6.0,1.1721484661098334,0.8333333333333334,6.0,1.0948081811280002,,,,7.3333,1.0,6.0,0.8420362075169999,1.0,6.0,0.8920500278473334,1.0,6.0,0.8254020214088333,1.0,6.0,1.1696614027023333,0.6666666666666666,6.0,1.1721484661098334,0.8333333333333334,6.0,1.0948081811280002,,,,,,,,,,,,,,,,0.54,0.8333333333333334,12.0,1.4142186244324166,1.0,12.0,1.2382069627436667,0.9166666666666666,12.0,1.1228915850329166,0.9166666666666666,12.0,1.3767612775165003,0.5,12.0,1.6449497143433334,0.5,12.0,1.909477286869667,15.0,1.0,2.0,-9999.0,1.5,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,7.0,1.0,0.6804463000000001,8.46,30.0,1.0,0.642982347826087,1.0,0.8035421428571429,89.0,107.0,1.0,0.7071278000000001,8.53,1.0,0.6884413333333333,1.0,0.7351574999999999,20.0,86.0,102.0,23.0,123.0,124.0,7.796,124.0,114.0,56.0,118.0,126.0,25.0,0.731,114.0,123.0,8.369,137.0,122.0
18,11101052,1.0,6.0,1.0227457284931667,1.0,6.0,1.0640091498688333,,,,1.0,6.0,1.2394274870564999,,,,1.0,6.0,1.2839277982698334,,,,0.8333333333333334,6.0,1.5755684773133332,0.6666666666666666,6.0,1.4478010336553335,8.0,1.0,6.0,1.0227457284931667,1.0,6.0,1.0640091498688333,1.0,6.0,1.2394274870564999,1.0,6.0,1.2839277982698334,0.8333333333333334,6.0,1.5755684773133332,0.6666666666666666,6.0,1.4478010336553335,,,,,,,,,,,,,,,,0.36,0.8333333333333334,12.0,1.7050285556090912,0.9166666666666666,12.0,1.2395083308233332,0.9166666666666666,12.0,1.6306630571675,0.5833333333333334,12.0,1.340812076221909,0.6666666666666666,12.0,1.5489785273864165,0.6666666666666666,12.0,1.4595665714955457,13.0,1.0,19.0,-9999.0,16.0,7.0,0.3333333333333333,1.0,0.0,1.0,2.5,0.0,4.5,0.9333333333333333,0.7989534666666667,7.56,28.0,1.0,0.7989108695652173,0.7142857142857143,0.7990934285714285,72.0,99.0,1.0,0.9452835500000001,7.71,1.0,0.8833794166666666,1.0,1.03813975,20.0,69.0,94.0,21.0,112.0,117.0,3.187,95.0,101.0,48.0,95.0,109.0,19.0,0.23800000000000002,103.0,115.0,1.834,86.0,91.0
19,11101064,1.0,6.0,1.4856549898781666,1.0,6.0,1.2992110252383333,,,,0.8333333333333334,6.0,1.2975060145065,1.0,6.0,1.6252322196966666,,,,0.8333333333333334,6.0,1.7311568260183332,0.8333333333333334,6.0,1.847852865855,,,,7.1,1.0,6.0,1.4856549898781666,1.0,6.0,1.2992110252383333,0.8333333333333334,6.0,1.2975060145065,1.0,6.0,1.6252322196966666,0.8333333333333334,6.0,1.7311568260183332,0.8333333333333334,6.0,1.847852865855,,,,,,,,,,,,,,,,0.32,0.5,12.0,2.2090828948544448,0.8333333333333334,12.0,2.009906161916364,0.8333333333333334,12.0,2.1049438913675,0.8333333333333334,12.0,2.0780288089409087,0.8333333333333334,12.0,2.100502729416364,0.6666666666666666,12.0,2.283909862691818,15.0,1.0,-9999.0,0.0,16.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.0,0.9666666666666667,0.8673188333333334,7.2,29.0,1.0,0.8505726956521739,0.8571428571428571,0.9223418571428571,92.0,96.0,1.0,0.89439405,7.36,1.0,0.8450235,1.0,0.9684498750000001,20.0,85.0,91.0,21.0,131.0,117.0,7.107,113.0,112.0,29.0,73.0,69.0,21.0,0.795,129.0,124.0,9.623,130.0,128.0
20,11101063,1.0,6.0,0.9058735370646666,1.0,6.0,1.0587921539943335,,,,0.8333333333333334,6.0,1.0060188372935002,,,,1.0,6.0,1.0309466918298333,,,,0.8333333333333334,6.0,1.3143171469356665,0.5,6.0,1.319775183996,8.0833,1.0,6.0,0.9058735370646666,1.0,6.0,1.0587921539943335,0.8333333333333334,6.0,1.0060188372935002,1.0,6.0,1.0309466918298333,0.8333333333333334,6.0,1.3143171469356665,0.5,6.0,1.319775183996,,,,,,,,,,,,,,,,0.285,0.6666666666666666,12.0,1.425504064561,0.8333333333333334,12.0,1.6549012444236366,0.8333333333333334,12.0,1.6581940867681817,0.9166666666666666,12.0,1.3825811743724998,0.75,12.0,1.4932979345325001,0.9166666666666666,12.0,1.5448091626166667,16.0,1.0,-9999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.9666666666666667,0.7487986999999997,8.24,29.0,1.0,0.7670222608695652,0.8571428571428571,0.6889212857142857,123.0,105.0,1.0,0.825918,7.73,1.0,0.7875833333333332,1.0,0.8834200000000001,20.0,94.0,94.0,16.0,105.0,97.0,8.517999999999999,122.0,116.0,42.0,109.0,97.0,11.0,-0.782,107.0,99.0,8.314,120.0,122.0
21,11101037,0.8333333333333334,6.0,0.5025881528856667,0.6666666666666666,6.0,0.8500406742095,,,,1.0,6.0,1.133664011953,1.0,6.0,0.8058331012725001,,,,0.6666666666666666,6.0,0.9918374617901665,0.6666666666666666,6.0,0.9364200035731667,,,,6.8333,0.8333333333333334,6.0,0.5025881528856667,0.6666666666666666,6.0,0.8500406742095,1.0,6.0,1.133664011953,1.0,6.0,0.8058331012725001,0.6666666666666666,6.0,0.9918374617901665,0.6666666666666666,6.0,0.9364200035731667,,,,,,,,,,,,,,,,0.145,0.8333333333333334,12.0,1.453582113440909,0.8333333333333334,12.0,1.2080729007712727,0.9166666666666666,12.0,1.4573705395065,1.0,12.0,1.2865662376095834,0.8333333333333334,12.0,1.3915185494865454,0.75,12.0,1.5281655987108334,12.0,2.0,85.0,-9999.0,-8888.0,1.0,0.0,1.5,0.0,0.3333333333333333,1.5,0.0,4.5,0.9,0.7744747333333334,8.69,27.0,0.9130434782608695,0.802742043478261,0.8571428571428571,0.6815964285714285,97.0,109.0,1.0,0.5995374499999999,9.15,1.0,0.6500570833333333,1.0,0.523758,20.0,98.0,109.0,17.0,92.0,101.0,7.486000000000001,118.0,114.0,48.0,97.0,109.0,9.0,-1.439,78.0,88.0,3.208,95.0,98.0
22,11101008,1.0,6.0,0.7754470507311666,1.0,6.0,0.6745897928873333,,,,1.0,6.0,0.7583250204724999,,,,1.0,6.0,1.0665851434070002,,,,0.8333333333333334,6.0,1.1030985116943335,0.6666666666666666,6.0,0.8968907992041665,7.8462,1.0,6.0,0.7754470507311666,1.0,6.0,0.6745897928873333,1.0,6.0,0.7583250204724999,1.0,6.0,1.0665851434070002,0.8333333333333334,6.0,1.1030985116943335,0.6666666666666666,6.0,0.8968907992041665,,,,,,,,,,,,,,,,0.4,0.8333333333333334,12.0,1.3506069183353333,0.9166666666666666,12.0,1.3250627319018333,0.9166666666666666,12.0,1.0961559216171668,0.8333333333333334,12.0,0.9491436084114167,0.9166666666666666,12.0,1.2641384402924165,0.6666666666666666,12.0,1.4919093648598334,13.0,1.0,9.0,-9999.0,3.5,1.0,0.0,0.0,1.5,1.0,0.0,0.0,1.5,0.9666666666666667,0.4407993666666667,9.46,29.0,0.9565217391304348,0.44313491304347824,1.0,0.4331254285714285,111.0,115.0,1.0,0.53627225,9.17,1.0,0.5342014166666668,1.0,0.5393785,20.0,96.0,109.0,19.0,101.0,109.0,4.678,101.0,105.0,56.0,117.0,126.0,26.0,1.075,123.0,128.0,4.462,110.0,103.0
23,11101030,0.8333333333333334,6.0,0.9331662257510001,1.0,6.0,1.0559879938753334,0.8333333333333334,6.0,1.0282018184660002,1.0,6.0,1.5200423002249999,1.0,6.0,1.1143181324011666,1.0,6.0,0.977757692337,,,,,,,,,,4.0,0.8333333333333334,6.0,0.9331662257510001,1.0,6.0,1.0559879938753334,0.8333333333333334,6.0,1.0282018184660002,1.0,6.0,1.5200423002249999,1.0,6.0,1.1143181324011666,1.0,6.0,0.977757692337,,,,,,,,,,,,,,,,0.2,0.5833333333333334,12.0,1.6461987892791665,0.6666666666666666,12.0,1.4992838989616362,0.75,12.0,1.4048141999675456,0.75,12.0,1.5748105645183335,0.8333333333333334,12.0,1.5132694840433336,0.6666666666666666,12.0,1.576706409455,15.0,2.0,3.0,-9999.0,3.5,0.0,2.5,0.0,7.0,1.0,0.0,0.0,7.0,0.8,0.6451075333333333,7.94,24.0,1.0,0.6444208260869565,0.14285714285714285,0.6473638571428572,84.0,102.0,1.0,0.6267978000000001,8.84,1.0,0.6021090833333334,1.0,0.6638308749999999,20.0,92.0,106.0,24.0,123.0,128.0,6.791,113.0,112.0,53.0,107.0,120.0,20.0,0.429,109.0,118.0,7.653,131.0,119.0
24,11101006,1.0,6.0,0.6891827583311666,1.0,6.0,0.8280801375698332,1.0,6.0,0.833857854207,1.0,6.0,0.9086840550104999,1.0,6.0,0.6615404685338333,0.6666666666666666,6.0,0.9416877031318335,,,,,,,,,,4.5,1.0,6.0,0.6891827583311666,1.0,6.0,0.8280801375698332,1.0,6.0,0.833857854207,1.0,6.0,0.9086840550104999,1.0,6.0,0.6615404685338333,0.6666666666666666,6.0,0.9416877031318335,,,,,,,,,,,,,,,,0.24,0.75,12.0,1.0823417305954166,1.0,12.0,0.9980941216144998,0.9166666666666666,12.0,0.9012511769929167,0.75,12.0,1.0779758294420834,0.75,12.0,0.8742755651473333,0.75,12.0,1.0214966336890001,15.0,1.0,18.0,-9999.0,3.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.5,1.0,0.4731197333333333,9.57,30.0,1.0,0.4874452608695652,1.0,0.4260501428571429,113.0,116.0,1.0,0.6555400500000002,8.93,1.0,0.6866275833333334,1.0,0.60890875,20.0,92.0,106.0,18.0,97.0,105.0,2.467,90.0,99.0,61.0,130.0,136.0,8.0,-1.071,83.0,94.0,5.93,118.0,111.0
25,11101039,1.0,6.0,0.6755690177281668,1.0,6.0,1.082728703817,,,,1.0,6.0,1.2338638305663332,1.0,6.0,1.0858983596173333,,,,0.8333333333333334,6.0,1.3644000291833336,1.0,6.0,1.691877325375,,,,7.1,1.0,6.0,0.6755690177281668,1.0,6.0,1.082728703817,1.0,6.0,1.2338638305663332,1.0,6.0,1.0858983596173333,0.8333333333333334,6.0,1.3644000291833336,1.0,6.0,1.691877325375,,,,,,,,,,,,,,,,0.55,0.9166666666666666,12.0,2.063883261249091,1.0,12.0,2.02539853255,0.8333333333333334,12.0,2.2051314007145453,0.8333333333333334,12.0,2.118674863469091,0.5,12.0,2.135557246209,0.3333333333333333,12.0,2.0667017830734444,20.0,1.0,-9999.0,0.0,12.0,0.0,7.0,0.0,1.5,1.0,0.0,-9999.0,7.0,0.9666666666666667,1.0673788333333332,6.82,29.0,1.0,1.0572552608695651,0.8571428571428571,1.1006420000000001,92.0,92.0,1.0,1.6977156500000004,5.07,1.0,1.1654995833333333,1.0,2.4960397500000004,20.0,66.0,67.0,16.0,102.0,97.0,9.676,136.0,120.0,35.0,85.0,82.0,13.0,-0.48100000000000004,110.0,103.0,8.06,121.0,121.0
26,11101062,1.0,6.0,1.2338458696999999,1.0,6.0,1.5420973300933334,,,,1.0,6.0,1.6778309742616664,,,,1.0,6.0,1.8921856880183334,,,,0.5,6.0,2.1255102554983334,0.8333333333333334,6.0,1.6504167715716667,8.0909,1.0,6.0,1.2338458696999999,1.0,6.0,1.5420973300933334,1.0,6.0,1.6778309742616664,1.0,6.0,1.8921856880183334,0.5,6.0,2.1255102554983334,0.8333333333333334,6.0,1.6504167715716667,,,,,,,,,,,,,,,,0.39,0.75,12.0,2.2564979899981816,0.9166666666666666,12.0,1.8433378393000004,0.9166666666666666,12.0,1.9135236740124997,0.5833333333333334,12.0,2.179862777391667,0.6666666666666666,12.0,2.0972585479416668,0.4166666666666667,12.0,2.1978177030891666,17.0,2.0,-9999.0,0.0,7.0,2.5,2.5,0.0,0.0,4.5,0.0,-9999.0,2.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,16.0,101.0,97.0,9.04,127.0,118.0,38.0,91.0,88.0,-9999.0,-9999.0,-9999.0,-9999.0,9.275,125.0,126.0
27,11101065,1.0,6.0,0.6921564737956668,1.0,6.0,1.007510383924,,,,1.0,6.0,1.3225033283225,,,,1.0,6.0,1.008977850279,,,,1.0,6.0,1.4556633631378333,0.6666666666666666,6.0,1.0978096723555,7.5833,1.0,6.0,0.6921564737956668,1.0,6.0,1.007510383924,1.0,6.0,1.3225033283225,1.0,6.0,1.008977850279,1.0,6.0,1.4556633631378333,0.6666666666666666,6.0,1.0978096723555,,,,,,,,,,,,,,,,0.4737,0.75,12.0,1.8254083286622729,1.0,12.0,1.5604883035029165,0.9166666666666666,12.0,1.6521792014433332,0.9166666666666666,12.0,1.5798792640374997,0.75,12.0,2.0523481585754544,0.75,12.0,2.256015916665833,13.0,2.0,5.0,-9999.0,16.0,7.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.29513179999999994,10.0,30.0,1.0,0.28563465217391304,1.0,0.32633671428571426,129.0,120.0,1.0,0.38799765,10.0,1.0,0.3566859166666667,1.0,0.43496524999999997,20.0,129.0,117.0,20.0,107.0,113.0,4.977,107.0,106.0,66.0,135.0,147.0,14.0,-0.6459999999999999,88.0,101.0,4.626,108.0,104.0
28,11101053,1.0,6.0,0.4447238047918334,1.0,6.0,0.8443956772493334,1.0,6.0,0.9087173144016667,,,,1.0,6.0,0.7522833347325001,1.0,6.0,0.7081466515858335,0.6666666666666666,6.0,0.9582844177880001,,,,,,,5.8182,1.0,6.0,0.4447238047918334,1.0,6.0,0.8443956772493334,1.0,6.0,0.9087173144016667,1.0,6.0,0.7522833347325001,1.0,6.0,0.7081466515858335,0.6666666666666666,6.0,0.9582844177880001,,,,,,,,,,,,,,,,0.365,0.8333333333333334,12.0,1.1296324133879165,0.9166666666666666,12.0,0.9306864937145001,1.0,12.0,0.9639240304634167,0.9166666666666666,12.0,0.9851849675188333,1.0,12.0,1.0479624072706668,0.75,12.0,1.1605399250979167,17.0,1.0,3.0,-9999.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.36881169999999996,10.0,30.0,1.0,0.3827534347826087,1.0,0.3230031428571429,131.0,120.0,1.0,0.5233759000000001,8.98,1.0,0.5065817499999999,1.0,0.5485671249999999,20.0,98.0,107.0,23.0,123.0,124.0,8.254,130.0,116.0,67.0,136.0,149.0,10.0,-0.506,94.0,103.0,6.485,124.0,113.0
